time,hour,minute,second,day_sec,light,interval,treatment,fragment
10:23:26,10,23,26,37406,138,1,33,F3
10:23:27,10,23,27,37407,138,1,33,F3
10:23:28,10,23,28,37408,138,1,33,F3
10:23:29,10,23,29,37409,138,1,33,F3
10:23:30,10,23,30,37410,138,1,33,F3
10:23:31,10,23,31,37411,138,1,33,F3
10:23:32,10,23,32,37412,138,1,33,F3
10:23:33,10,23,33,37413,138,1,33,F3
10:23:34,10,23,34,37414,138,1,33,F3
10:23:35,10,23,35,37415,138,1,33,F3
10:23:36,10,23,36,37416,138,1,33,F3
10:23:37,10,23,37,37417,138,1,33,F3
10:23:38,10,23,38,37418,138,1,33,F3
10:23:39,10,23,39,37419,138,1,33,F3
10:23:40,10,23,40,37420,138,1,33,F3
10:23:41,10,23,41,37421,138,1,33,F3
10:23:42,10,23,42,37422,138,1,33,F3
10:23:43,10,23,43,37423,138,1,33,F3
10:23:44,10,23,44,37424,138,1,33,F3
10:23:45,10,23,45,37425,138,1,33,F3
10:23:46,10,23,46,37426,138,1,33,F3
10:23:47,10,23,47,37427,138,1,33,F3
10:23:48,10,23,48,37428,138,1,33,F3
10:23:49,10,23,49,37429,138,1,33,F3
10:23:50,10,23,50,37430,138,1,33,F3
10:23:51,10,23,51,37431,138,1,33,F3
10:23:52,10,23,52,37432,138,1,33,F3
10:23:53,10,23,53,37433,138,1,33,F3
10:23:54,10,23,54,37434,138,1,33,F3
10:23:55,10,23,55,37435,138,1,33,F3
10:23:56,10,23,56,37436,138,1,33,F3
10:23:57,10,23,57,37437,138,1,33,F3
10:23:58,10,23,58,37438,138,1,33,F3
10:23:59,10,23,59,37439,138,1,33,F3
10:24:00,10,24,0,37440,138,1,33,F3
10:24:01,10,24,1,37441,138,1,33,F3
10:24:02,10,24,2,37442,138,1,33,F3
10:24:03,10,24,3,37443,138,1,33,F3
10:24:04,10,24,4,37444,138,1,33,F3
10:24:05,10,24,5,37445,138,1,33,F3
10:24:06,10,24,6,37446,138,1,33,F3
10:24:07,10,24,7,37447,138,1,33,F3
10:24:08,10,24,8,37448,138,1,33,F3
10:24:09,10,24,9,37449,138,1,33,F3
10:24:10,10,24,10,37450,138,1,33,F3
10:24:11,10,24,11,37451,138,1,33,F3
10:24:12,10,24,12,37452,138,1,33,F3
10:24:13,10,24,13,37453,138,1,33,F3
10:24:14,10,24,14,37454,138,1,33,F3
10:24:15,10,24,15,37455,138,1,33,F3
10:24:16,10,24,16,37456,138,1,33,F3
10:24:17,10,24,17,37457,138,1,33,F3
10:24:18,10,24,18,37458,138,1,33,F3
10:24:19,10,24,19,37459,138,1,33,F3
10:24:20,10,24,20,37460,138,1,33,F3
10:24:21,10,24,21,37461,138,1,33,F3
10:24:22,10,24,22,37462,138,1,33,F3
10:24:23,10,24,23,37463,138,1,33,F3
10:24:24,10,24,24,37464,138,1,33,F3
10:24:25,10,24,25,37465,138,1,33,F3
10:24:26,10,24,26,37466,138,1,33,F3
10:24:27,10,24,27,37467,138,1,33,F3
10:24:28,10,24,28,37468,138,1,33,F3
10:24:29,10,24,29,37469,138,1,33,F3
10:24:30,10,24,30,37470,138,1,33,F3
10:24:31,10,24,31,37471,138,1,33,F3
10:24:32,10,24,32,37472,138,1,33,F3
10:24:33,10,24,33,37473,138,1,33,F3
10:24:34,10,24,34,37474,138,1,33,F3
10:24:35,10,24,35,37475,138,1,33,F3
10:24:36,10,24,36,37476,138,1,33,F3
10:24:37,10,24,37,37477,138,1,33,F3
10:24:38,10,24,38,37478,138,1,33,F3
10:24:39,10,24,39,37479,138,1,33,F3
10:24:40,10,24,40,37480,138,1,33,F3
10:24:41,10,24,41,37481,138,1,33,F3
10:24:42,10,24,42,37482,138,1,33,F3
10:24:43,10,24,43,37483,138,1,33,F3
10:24:44,10,24,44,37484,138,1,33,F3
10:24:45,10,24,45,37485,138,1,33,F3
10:24:46,10,24,46,37486,138,1,33,F3
10:24:47,10,24,47,37487,138,1,33,F3
10:24:48,10,24,48,37488,138,1,33,F3
10:24:49,10,24,49,37489,138,1,33,F3
10:24:50,10,24,50,37490,138,1,33,F3
10:24:51,10,24,51,37491,138,1,33,F3
10:24:52,10,24,52,37492,138,1,33,F3
10:24:53,10,24,53,37493,138,1,33,F3
10:24:54,10,24,54,37494,138,1,33,F3
10:24:55,10,24,55,37495,138,1,33,F3
10:24:56,10,24,56,37496,138,1,33,F3
10:24:57,10,24,57,37497,138,1,33,F3
10:24:58,10,24,58,37498,138,1,33,F3
10:24:59,10,24,59,37499,138,1,33,F3
10:25:00,10,25,0,37500,138,1,33,F3
10:25:01,10,25,1,37501,138,1,33,F3
10:25:02,10,25,2,37502,138,1,33,F3
10:25:03,10,25,3,37503,138,1,33,F3
10:25:04,10,25,4,37504,138,1,33,F3
10:25:05,10,25,5,37505,138,1,33,F3
10:25:06,10,25,6,37506,138,1,33,F3
10:25:07,10,25,7,37507,138,1,33,F3
10:25:08,10,25,8,37508,138,1,33,F3
10:25:09,10,25,9,37509,138,1,33,F3
10:25:10,10,25,10,37510,138,1,33,F3
10:25:11,10,25,11,37511,138,1,33,F3
10:25:12,10,25,12,37512,138,1,33,F3
10:25:13,10,25,13,37513,138,1,33,F3
10:25:14,10,25,14,37514,138,1,33,F3
10:25:15,10,25,15,37515,138,1,33,F3
10:25:16,10,25,16,37516,138,1,33,F3
10:25:17,10,25,17,37517,138,1,33,F3
10:25:18,10,25,18,37518,138,1,33,F3
10:25:19,10,25,19,37519,138,1,33,F3
10:25:20,10,25,20,37520,138,1,33,F3
10:25:21,10,25,21,37521,138,1,33,F3
10:25:22,10,25,22,37522,138,1,33,F3
10:25:23,10,25,23,37523,138,1,33,F3
10:25:24,10,25,24,37524,138,1,33,F3
10:25:25,10,25,25,37525,138,1,33,F3
10:25:26,10,25,26,37526,138,1,33,F3
10:25:27,10,25,27,37527,138,1,33,F3
10:25:28,10,25,28,37528,138,1,33,F3
10:25:29,10,25,29,37529,138,1,33,F3
10:25:30,10,25,30,37530,138,1,33,F3
10:25:31,10,25,31,37531,138,1,33,F3
10:25:32,10,25,32,37532,138,1,33,F3
10:25:33,10,25,33,37533,138,1,33,F3
10:25:34,10,25,34,37534,138,1,33,F3
10:25:35,10,25,35,37535,138,1,33,F3
10:25:36,10,25,36,37536,138,1,33,F3
10:25:37,10,25,37,37537,138,1,33,F3
10:25:38,10,25,38,37538,138,1,33,F3
10:25:39,10,25,39,37539,138,1,33,F3
10:25:40,10,25,40,37540,138,1,33,F3
10:25:41,10,25,41,37541,138,1,33,F3
10:25:42,10,25,42,37542,138,1,33,F3
10:25:43,10,25,43,37543,138,1,33,F3
10:25:44,10,25,44,37544,138,1,33,F3
10:25:45,10,25,45,37545,138,1,33,F3
10:25:46,10,25,46,37546,138,1,33,F3
10:25:47,10,25,47,37547,138,1,33,F3
10:25:48,10,25,48,37548,138,1,33,F3
10:25:49,10,25,49,37549,138,1,33,F3
10:25:50,10,25,50,37550,138,1,33,F3
10:25:51,10,25,51,37551,138,1,33,F3
10:25:52,10,25,52,37552,138,1,33,F3
10:25:53,10,25,53,37553,138,1,33,F3
10:25:54,10,25,54,37554,138,1,33,F3
10:25:55,10,25,55,37555,138,1,33,F3
10:25:56,10,25,56,37556,138,1,33,F3
10:25:57,10,25,57,37557,138,1,33,F3
10:25:58,10,25,58,37558,138,1,33,F3
10:25:59,10,25,59,37559,138,1,33,F3
10:26:00,10,26,0,37560,138,1,33,F3
10:26:01,10,26,1,37561,138,1,33,F3
10:26:02,10,26,2,37562,138,1,33,F3
10:26:03,10,26,3,37563,138,1,33,F3
10:26:04,10,26,4,37564,138,1,33,F3
10:26:05,10,26,5,37565,138,1,33,F3
10:26:06,10,26,6,37566,138,1,33,F3
10:26:07,10,26,7,37567,138,1,33,F3
10:26:08,10,26,8,37568,138,1,33,F3
10:26:09,10,26,9,37569,138,1,33,F3
10:26:10,10,26,10,37570,138,1,33,F3
10:26:11,10,26,11,37571,138,1,33,F3
10:26:12,10,26,12,37572,138,1,33,F3
10:26:13,10,26,13,37573,138,1,33,F3
10:26:14,10,26,14,37574,138,1,33,F3
10:26:15,10,26,15,37575,138,1,33,F3
10:26:16,10,26,16,37576,138,1,33,F3
10:26:17,10,26,17,37577,138,1,33,F3
10:26:18,10,26,18,37578,138,1,33,F3
10:26:19,10,26,19,37579,138,1,33,F3
10:26:20,10,26,20,37580,138,1,33,F3
10:26:21,10,26,21,37581,138,1,33,F3
10:26:22,10,26,22,37582,138,1,33,F3
10:26:23,10,26,23,37583,138,1,33,F3
10:26:24,10,26,24,37584,138,1,33,F3
10:26:25,10,26,25,37585,138,1,33,F3
10:26:26,10,26,26,37586,138,1,33,F3
10:26:27,10,26,27,37587,138,1,33,F3
10:26:28,10,26,28,37588,138,1,33,F3
10:26:29,10,26,29,37589,138,1,33,F3
10:26:30,10,26,30,37590,138,1,33,F3
10:26:31,10,26,31,37591,138,1,33,F3
10:26:32,10,26,32,37592,138,1,33,F3
10:26:33,10,26,33,37593,138,1,33,F3
10:26:34,10,26,34,37594,138,1,33,F3
10:26:35,10,26,35,37595,138,1,33,F3
10:26:36,10,26,36,37596,138,1,33,F3
10:26:37,10,26,37,37597,138,1,33,F3
10:26:38,10,26,38,37598,138,1,33,F3
10:26:39,10,26,39,37599,138,1,33,F3
10:26:40,10,26,40,37600,138,1,33,F3
10:26:41,10,26,41,37601,138,1,33,F3
10:26:42,10,26,42,37602,138,1,33,F3
10:26:43,10,26,43,37603,138,1,33,F3
10:26:44,10,26,44,37604,138,1,33,F3
10:26:45,10,26,45,37605,138,1,33,F3
10:26:46,10,26,46,37606,138,1,33,F3
10:26:47,10,26,47,37607,138,1,33,F3
10:26:48,10,26,48,37608,138,1,33,F3
10:26:49,10,26,49,37609,138,1,33,F3
10:26:50,10,26,50,37610,138,1,33,F3
10:26:51,10,26,51,37611,138,1,33,F3
10:26:52,10,26,52,37612,138,1,33,F3
10:26:53,10,26,53,37613,138,1,33,F3
10:26:54,10,26,54,37614,138,1,33,F3
10:26:55,10,26,55,37615,138,1,33,F3
10:26:56,10,26,56,37616,138,1,33,F3
10:26:57,10,26,57,37617,138,1,33,F3
10:26:58,10,26,58,37618,138,1,33,F3
10:26:59,10,26,59,37619,138,1,33,F3
10:27:00,10,27,0,37620,138,1,33,F3
10:27:01,10,27,1,37621,138,1,33,F3
10:27:02,10,27,2,37622,138,1,33,F3
10:27:03,10,27,3,37623,138,1,33,F3
10:27:04,10,27,4,37624,138,1,33,F3
10:27:05,10,27,5,37625,138,1,33,F3
10:27:06,10,27,6,37626,138,1,33,F3
10:27:07,10,27,7,37627,138,1,33,F3
10:27:08,10,27,8,37628,138,1,33,F3
10:27:09,10,27,9,37629,138,1,33,F3
10:27:10,10,27,10,37630,138,1,33,F3
10:27:11,10,27,11,37631,138,1,33,F3
10:27:12,10,27,12,37632,138,1,33,F3
10:27:13,10,27,13,37633,138,1,33,F3
10:27:14,10,27,14,37634,138,1,33,F3
10:27:15,10,27,15,37635,138,1,33,F3
10:27:16,10,27,16,37636,138,1,33,F3
10:27:17,10,27,17,37637,138,1,33,F3
10:27:18,10,27,18,37638,138,1,33,F3
10:27:19,10,27,19,37639,138,1,33,F3
10:27:20,10,27,20,37640,138,1,33,F3
10:27:21,10,27,21,37641,138,1,33,F3
10:27:22,10,27,22,37642,138,1,33,F3
10:27:23,10,27,23,37643,138,1,33,F3
10:27:24,10,27,24,37644,138,1,33,F3
10:27:25,10,27,25,37645,138,1,33,F3
10:27:26,10,27,26,37646,138,1,33,F3
10:27:27,10,27,27,37647,138,1,33,F3
10:27:28,10,27,28,37648,138,1,33,F3
10:27:29,10,27,29,37649,138,1,33,F3
10:27:30,10,27,30,37650,138,1,33,F3
10:27:31,10,27,31,37651,138,1,33,F3
10:27:32,10,27,32,37652,138,1,33,F3
10:27:33,10,27,33,37653,138,1,33,F3
10:27:34,10,27,34,37654,138,1,33,F3
10:27:35,10,27,35,37655,138,1,33,F3
10:27:36,10,27,36,37656,138,1,33,F3
10:27:37,10,27,37,37657,138,1,33,F3
10:27:38,10,27,38,37658,138,1,33,F3
10:27:39,10,27,39,37659,138,1,33,F3
10:27:40,10,27,40,37660,138,1,33,F3
10:27:41,10,27,41,37661,138,1,33,F3
10:27:42,10,27,42,37662,138,1,33,F3
10:27:43,10,27,43,37663,138,1,33,F3
10:27:44,10,27,44,37664,138,1,33,F3
10:27:45,10,27,45,37665,138,1,33,F3
10:27:46,10,27,46,37666,138,1,33,F3
10:27:47,10,27,47,37667,138,1,33,F3
10:27:48,10,27,48,37668,138,1,33,F3
10:27:49,10,27,49,37669,138,1,33,F3
10:27:50,10,27,50,37670,138,1,33,F3
10:27:51,10,27,51,37671,138,1,33,F3
10:27:52,10,27,52,37672,138,1,33,F3
10:27:53,10,27,53,37673,138,1,33,F3
10:27:54,10,27,54,37674,138,1,33,F3
10:27:55,10,27,55,37675,138,1,33,F3
10:27:56,10,27,56,37676,138,1,33,F3
10:27:57,10,27,57,37677,138,1,33,F3
10:27:58,10,27,58,37678,138,1,33,F3
10:27:59,10,27,59,37679,138,1,33,F3
10:28:00,10,28,0,37680,138,1,33,F3
10:28:01,10,28,1,37681,138,1,33,F3
10:28:02,10,28,2,37682,138,1,33,F3
10:28:03,10,28,3,37683,138,1,33,F3
10:28:04,10,28,4,37684,138,1,33,F3
10:28:05,10,28,5,37685,138,1,33,F3
10:28:06,10,28,6,37686,138,1,33,F3
10:28:07,10,28,7,37687,138,1,33,F3
10:28:08,10,28,8,37688,138,1,33,F3
10:28:09,10,28,9,37689,138,1,33,F3
10:28:10,10,28,10,37690,138,1,33,F3
10:28:11,10,28,11,37691,138,1,33,F3
10:28:12,10,28,12,37692,138,1,33,F3
10:28:13,10,28,13,37693,138,1,33,F3
10:28:14,10,28,14,37694,138,1,33,F3
10:28:15,10,28,15,37695,138,1,33,F3
10:28:16,10,28,16,37696,138,1,33,F3
10:28:17,10,28,17,37697,138,1,33,F3
10:28:18,10,28,18,37698,138,1,33,F3
10:28:19,10,28,19,37699,138,1,33,F3
10:28:20,10,28,20,37700,138,1,33,F3
10:28:21,10,28,21,37701,138,1,33,F3
10:28:22,10,28,22,37702,138,1,33,F3
10:28:23,10,28,23,37703,138,1,33,F3
10:28:24,10,28,24,37704,138,1,33,F3
10:28:25,10,28,25,37705,138,1,33,F3
10:28:26,10,28,26,37706,138,1,33,F3
10:28:27,10,28,27,37707,138,1,33,F3
10:28:28,10,28,28,37708,138,1,33,F3
10:28:29,10,28,29,37709,138,1,33,F3
10:28:30,10,28,30,37710,138,1,33,F3
10:28:31,10,28,31,37711,138,1,33,F3
10:28:32,10,28,32,37712,138,1,33,F3
10:28:33,10,28,33,37713,138,1,33,F3
10:28:34,10,28,34,37714,138,1,33,F3
10:28:35,10,28,35,37715,138,1,33,F3
10:28:36,10,28,36,37716,138,1,33,F3
10:28:37,10,28,37,37717,138,1,33,F3
10:28:38,10,28,38,37718,138,1,33,F3
10:28:39,10,28,39,37719,138,1,33,F3
10:28:40,10,28,40,37720,138,1,33,F3
10:28:41,10,28,41,37721,138,1,33,F3
10:28:42,10,28,42,37722,138,1,33,F3
10:28:43,10,28,43,37723,138,1,33,F3
10:28:44,10,28,44,37724,138,1,33,F3
10:28:45,10,28,45,37725,138,1,33,F3
10:28:46,10,28,46,37726,138,1,33,F3
10:28:47,10,28,47,37727,138,1,33,F3
10:28:48,10,28,48,37728,138,1,33,F3
10:28:49,10,28,49,37729,138,1,33,F3
10:28:50,10,28,50,37730,138,1,33,F3
10:28:51,10,28,51,37731,138,1,33,F3
10:28:52,10,28,52,37732,138,1,33,F3
10:28:53,10,28,53,37733,138,1,33,F3
10:28:54,10,28,54,37734,138,1,33,F3
10:28:55,10,28,55,37735,138,1,33,F3
10:28:56,10,28,56,37736,138,1,33,F3
10:28:57,10,28,57,37737,138,1,33,F3
10:28:58,10,28,58,37738,138,1,33,F3
10:28:59,10,28,59,37739,138,1,33,F3
10:29:00,10,29,0,37740,138,1,33,F3
10:29:01,10,29,1,37741,138,1,33,F3
10:29:02,10,29,2,37742,138,1,33,F3
10:29:03,10,29,3,37743,138,1,33,F3
10:29:04,10,29,4,37744,138,1,33,F3
10:29:05,10,29,5,37745,138,1,33,F3
10:29:06,10,29,6,37746,138,1,33,F3
10:29:07,10,29,7,37747,138,1,33,F3
10:29:08,10,29,8,37748,138,1,33,F3
10:29:09,10,29,9,37749,138,1,33,F3
10:29:10,10,29,10,37750,138,1,33,F3
10:29:11,10,29,11,37751,138,1,33,F3
10:29:12,10,29,12,37752,138,1,33,F3
10:29:13,10,29,13,37753,138,1,33,F3
10:29:14,10,29,14,37754,138,1,33,F3
10:29:15,10,29,15,37755,138,1,33,F3
10:29:16,10,29,16,37756,138,1,33,F3
10:29:17,10,29,17,37757,138,1,33,F3
10:29:18,10,29,18,37758,138,1,33,F3
10:29:19,10,29,19,37759,138,1,33,F3
10:29:20,10,29,20,37760,138,1,33,F3
10:29:21,10,29,21,37761,138,1,33,F3
10:29:22,10,29,22,37762,138,1,33,F3
10:29:23,10,29,23,37763,138,1,33,F3
10:29:24,10,29,24,37764,138,1,33,F3
10:29:25,10,29,25,37765,138,1,33,F3
10:29:26,10,29,26,37766,138,1,33,F3
10:29:27,10,29,27,37767,138,1,33,F3
10:29:28,10,29,28,37768,138,1,33,F3
10:29:29,10,29,29,37769,138,1,33,F3
10:29:30,10,29,30,37770,138,1,33,F3
10:29:31,10,29,31,37771,138,1,33,F3
10:29:32,10,29,32,37772,138,1,33,F3
10:29:33,10,29,33,37773,138,1,33,F3
10:29:34,10,29,34,37774,138,1,33,F3
10:29:35,10,29,35,37775,138,1,33,F3
10:29:36,10,29,36,37776,138,1,33,F3
10:29:37,10,29,37,37777,138,1,33,F3
10:29:38,10,29,38,37778,138,1,33,F3
10:29:39,10,29,39,37779,138,1,33,F3
10:29:40,10,29,40,37780,138,1,33,F3
10:29:41,10,29,41,37781,138,1,33,F3
10:29:42,10,29,42,37782,138,1,33,F3
10:29:43,10,29,43,37783,138,1,33,F3
10:29:44,10,29,44,37784,138,1,33,F3
10:29:45,10,29,45,37785,138,1,33,F3
10:29:46,10,29,46,37786,138,1,33,F3
10:29:47,10,29,47,37787,138,1,33,F3
10:29:48,10,29,48,37788,138,1,33,F3
10:29:49,10,29,49,37789,138,1,33,F3
10:29:50,10,29,50,37790,138,1,33,F3
10:29:51,10,29,51,37791,138,1,33,F3
10:29:52,10,29,52,37792,138,1,33,F3
10:29:53,10,29,53,37793,138,1,33,F3
10:29:54,10,29,54,37794,138,1,33,F3
10:29:55,10,29,55,37795,138,1,33,F3
10:29:56,10,29,56,37796,138,1,33,F3
10:29:57,10,29,57,37797,138,1,33,F3
10:29:58,10,29,58,37798,138,1,33,F3
10:29:59,10,29,59,37799,138,1,33,F3
10:30:00,10,30,0,37800,138,1,33,F3
10:30:01,10,30,1,37801,138,1,33,F3
10:30:02,10,30,2,37802,138,1,33,F3
10:30:03,10,30,3,37803,138,1,33,F3
10:30:04,10,30,4,37804,138,1,33,F3
10:30:05,10,30,5,37805,138,1,33,F3
10:30:06,10,30,6,37806,138,1,33,F3
10:30:07,10,30,7,37807,138,1,33,F3
10:30:08,10,30,8,37808,138,1,33,F3
10:30:09,10,30,9,37809,138,1,33,F3
10:30:10,10,30,10,37810,138,1,33,F3
10:30:11,10,30,11,37811,138,1,33,F3
10:30:12,10,30,12,37812,138,1,33,F3
10:30:13,10,30,13,37813,138,1,33,F3
10:30:14,10,30,14,37814,138,1,33,F3
10:30:15,10,30,15,37815,138,1,33,F3
10:30:16,10,30,16,37816,138,1,33,F3
10:30:17,10,30,17,37817,138,1,33,F3
10:30:18,10,30,18,37818,138,1,33,F3
10:30:19,10,30,19,37819,138,1,33,F3
10:30:20,10,30,20,37820,138,1,33,F3
10:30:21,10,30,21,37821,138,1,33,F3
10:30:22,10,30,22,37822,138,1,33,F3
10:30:23,10,30,23,37823,138,1,33,F3
10:30:24,10,30,24,37824,138,1,33,F3
10:30:25,10,30,25,37825,138,1,33,F3
10:30:26,10,30,26,37826,138,1,33,F3
10:30:27,10,30,27,37827,138,1,33,F3
10:30:28,10,30,28,37828,138,1,33,F3
10:30:29,10,30,29,37829,138,1,33,F3
10:30:30,10,30,30,37830,138,1,33,F3
10:30:31,10,30,31,37831,138,1,33,F3
10:30:32,10,30,32,37832,138,1,33,F3
10:30:33,10,30,33,37833,138,1,33,F3
10:30:34,10,30,34,37834,138,1,33,F3
10:30:35,10,30,35,37835,138,1,33,F3
10:30:36,10,30,36,37836,138,1,33,F3
10:30:37,10,30,37,37837,138,1,33,F3
10:30:38,10,30,38,37838,138,1,33,F3
10:30:39,10,30,39,37839,138,1,33,F3
10:30:40,10,30,40,37840,138,1,33,F3
10:30:41,10,30,41,37841,138,1,33,F3
10:30:42,10,30,42,37842,138,1,33,F3
10:30:43,10,30,43,37843,138,1,33,F3
10:30:44,10,30,44,37844,138,1,33,F3
10:30:45,10,30,45,37845,138,1,33,F3
10:30:46,10,30,46,37846,138,1,33,F3
10:30:47,10,30,47,37847,138,1,33,F3
10:30:48,10,30,48,37848,138,1,33,F3
10:30:49,10,30,49,37849,138,1,33,F3
10:30:50,10,30,50,37850,138,1,33,F3
10:30:51,10,30,51,37851,138,1,33,F3
10:30:52,10,30,52,37852,138,1,33,F3
10:30:53,10,30,53,37853,138,1,33,F3
10:30:54,10,30,54,37854,138,1,33,F3
10:30:55,10,30,55,37855,138,1,33,F3
10:30:56,10,30,56,37856,138,1,33,F3
10:30:57,10,30,57,37857,138,1,33,F3
10:30:58,10,30,58,37858,138,1,33,F3
10:30:59,10,30,59,37859,138,1,33,F3
10:31:00,10,31,0,37860,138,1,33,F3
10:31:01,10,31,1,37861,138,1,33,F3
10:31:02,10,31,2,37862,138,1,33,F3
10:31:03,10,31,3,37863,138,1,33,F3
10:31:04,10,31,4,37864,138,1,33,F3
10:31:05,10,31,5,37865,138,1,33,F3
10:31:06,10,31,6,37866,138,1,33,F3
10:31:07,10,31,7,37867,138,1,33,F3
10:31:08,10,31,8,37868,138,1,33,F3
10:31:09,10,31,9,37869,138,1,33,F3
10:31:10,10,31,10,37870,138,1,33,F3
10:31:11,10,31,11,37871,138,1,33,F3
10:31:12,10,31,12,37872,138,1,33,F3
10:31:13,10,31,13,37873,138,1,33,F3
10:31:14,10,31,14,37874,138,1,33,F3
10:31:15,10,31,15,37875,138,1,33,F3
10:31:16,10,31,16,37876,138,1,33,F3
10:31:17,10,31,17,37877,138,1,33,F3
10:31:18,10,31,18,37878,138,1,33,F3
10:31:19,10,31,19,37879,138,1,33,F3
10:31:20,10,31,20,37880,138,1,33,F3
10:31:21,10,31,21,37881,138,1,33,F3
10:31:22,10,31,22,37882,138,1,33,F3
10:31:23,10,31,23,37883,138,1,33,F3
10:31:24,10,31,24,37884,138,1,33,F3
10:31:25,10,31,25,37885,138,1,33,F3
10:31:26,10,31,26,37886,138,1,33,F3
10:31:27,10,31,27,37887,138,1,33,F3
10:31:28,10,31,28,37888,138,1,33,F3
10:31:29,10,31,29,37889,138,1,33,F3
10:31:30,10,31,30,37890,138,1,33,F3
10:31:31,10,31,31,37891,138,1,33,F3
10:31:32,10,31,32,37892,138,1,33,F3
10:31:33,10,31,33,37893,138,1,33,F3
10:31:34,10,31,34,37894,138,1,33,F3
10:31:35,10,31,35,37895,138,1,33,F3
10:31:36,10,31,36,37896,138,1,33,F3
10:31:37,10,31,37,37897,138,1,33,F3
10:31:38,10,31,38,37898,138,1,33,F3
10:31:39,10,31,39,37899,138,1,33,F3
10:31:40,10,31,40,37900,138,1,33,F3
10:31:41,10,31,41,37901,138,1,33,F3
10:31:42,10,31,42,37902,138,1,33,F3
10:31:43,10,31,43,37903,138,1,33,F3
10:31:44,10,31,44,37904,138,1,33,F3
10:31:45,10,31,45,37905,138,1,33,F3
10:31:46,10,31,46,37906,138,1,33,F3
10:31:47,10,31,47,37907,138,1,33,F3
10:31:48,10,31,48,37908,138,1,33,F3
10:31:49,10,31,49,37909,138,1,33,F3
10:31:50,10,31,50,37910,138,1,33,F3
10:31:51,10,31,51,37911,138,1,33,F3
10:31:52,10,31,52,37912,138,1,33,F3
10:31:53,10,31,53,37913,138,1,33,F3
10:31:54,10,31,54,37914,138,1,33,F3
10:31:55,10,31,55,37915,138,1,33,F3
10:31:56,10,31,56,37916,138,1,33,F3
10:31:57,10,31,57,37917,138,1,33,F3
10:31:58,10,31,58,37918,138,1,33,F3
10:31:59,10,31,59,37919,138,1,33,F3
10:32:00,10,32,0,37920,138,1,33,F3
10:32:01,10,32,1,37921,138,1,33,F3
10:32:02,10,32,2,37922,138,1,33,F3
10:32:03,10,32,3,37923,138,1,33,F3
10:32:04,10,32,4,37924,138,1,33,F3
10:32:05,10,32,5,37925,138,1,33,F3
10:32:06,10,32,6,37926,138,1,33,F3
10:32:07,10,32,7,37927,138,1,33,F3
10:32:08,10,32,8,37928,138,1,33,F3
10:32:09,10,32,9,37929,138,1,33,F3
10:32:10,10,32,10,37930,138,1,33,F3
10:32:11,10,32,11,37931,138,1,33,F3
10:32:12,10,32,12,37932,138,1,33,F3
10:32:13,10,32,13,37933,138,1,33,F3
10:32:14,10,32,14,37934,138,1,33,F3
10:32:15,10,32,15,37935,138,1,33,F3
10:32:16,10,32,16,37936,138,1,33,F3
10:32:17,10,32,17,37937,138,1,33,F3
10:32:18,10,32,18,37938,138,1,33,F3
10:32:19,10,32,19,37939,138,1,33,F3
10:32:20,10,32,20,37940,138,1,33,F3
10:32:21,10,32,21,37941,138,1,33,F3
10:32:22,10,32,22,37942,138,1,33,F3
10:32:23,10,32,23,37943,138,1,33,F3
10:32:24,10,32,24,37944,138,1,33,F3
10:32:25,10,32,25,37945,138,1,33,F3
10:32:26,10,32,26,37946,138,1,33,F3
10:32:27,10,32,27,37947,138,1,33,F3
10:32:28,10,32,28,37948,138,1,33,F3
10:32:29,10,32,29,37949,138,1,33,F3
10:32:30,10,32,30,37950,138,1,33,F3
10:32:31,10,32,31,37951,138,1,33,F3
10:32:32,10,32,32,37952,138,1,33,F3
10:32:33,10,32,33,37953,138,1,33,F3
10:32:34,10,32,34,37954,138,1,33,F3
10:32:35,10,32,35,37955,138,1,33,F3
10:32:36,10,32,36,37956,138,1,33,F3
10:32:37,10,32,37,37957,138,1,33,F3
10:32:38,10,32,38,37958,138,1,33,F3
10:32:39,10,32,39,37959,138,1,33,F3
10:32:40,10,32,40,37960,138,1,33,F3
10:32:41,10,32,41,37961,138,1,33,F3
10:32:42,10,32,42,37962,138,1,33,F3
10:32:43,10,32,43,37963,138,1,33,F3
10:32:44,10,32,44,37964,138,1,33,F3
10:32:45,10,32,45,37965,138,1,33,F3
10:32:46,10,32,46,37966,138,1,33,F3
10:32:47,10,32,47,37967,138,1,33,F3
10:32:48,10,32,48,37968,138,1,33,F3
10:32:49,10,32,49,37969,138,1,33,F3
10:32:50,10,32,50,37970,138,1,33,F3
10:32:51,10,32,51,37971,138,1,33,F3
10:32:52,10,32,52,37972,138,1,33,F3
10:32:53,10,32,53,37973,138,1,33,F3
10:32:54,10,32,54,37974,138,1,33,F3
10:32:55,10,32,55,37975,138,1,33,F3
10:32:56,10,32,56,37976,138,1,33,F3
10:32:57,10,32,57,37977,138,1,33,F3
10:32:58,10,32,58,37978,138,1,33,F3
10:32:59,10,32,59,37979,138,1,33,F3
10:33:00,10,33,0,37980,138,1,33,F3
10:33:01,10,33,1,37981,138,1,33,F3
10:33:02,10,33,2,37982,138,1,33,F3
10:33:03,10,33,3,37983,138,1,33,F3
10:33:04,10,33,4,37984,138,1,33,F3
10:33:05,10,33,5,37985,138,1,33,F3
10:33:06,10,33,6,37986,138,1,33,F3
10:33:07,10,33,7,37987,138,1,33,F3
